wavelength_nm; Transmission
1207; 81.85306549
1206; 81.85015106
1205; 81.90830231
1204; 81.8969574
1203; 81.95295715
1202; 81.86895752
1201; 82.0040741
1200; 81.96754456
1199; 82.01688385
1198; 81.82191467
1197; 81.85553741
1196; 81.83333588
1195; 81.87930298
1194; 81.91047668
1193; 81.90568542
1192; 81.90385437
1191; 82.02523804
1190; 82.03554535
1189; 82.0446167
1188; 82.11050415
1187; 82.23677063
1186; 82.40733337
1185; 82.48883057
1184; 82.56481171
1183; 82.59156036
1182; 82.61326599
1181; 82.79579163
1180; 82.92977142
1179; 82.77041626
1178; 82.9363327
1177; 82.93463898
1176; 83.02567291
1175; 83.07091522
1174; 83.09096527
1173; 83.1036377
1172; 83.1403656
1171; 83.22734833
1170; 83.26803589
1169; 83.24186707
1168; 83.23825073
1167; 83.26360321
1166; 83.24098206
1165; 83.21920776
1164; 83.36677551
1163; 83.20825958
1162; 83.14395905
1161; 83.09197235
1160; 83.24152374
1159; 83.11510468
1158; 83.11633301
1157; 83.02514648
1156; 83.09566498
1155; 82.96717072
1154; 82.88569641
1153; 82.80757904
1152; 82.78926849
1151; 82.64163971
1150; 82.64671326
1149; 82.49804688
1148; 82.46916199
1147; 82.36006165
1146; 82.41479492
1145; 82.32188416
1144; 82.21881104
1143; 82.18444824
1142; 82.00831604
1141; 82.08390808
1140; 81.9810791
1139; 81.90449524
1138; 81.85641479
1137; 81.84584045
1136; 81.74020386
1135; 81.78875732
1134; 81.78820801
1133; 81.79154205
1132; 81.78058624
1131; 81.85826874
1130; 81.83530426
1129; 81.87789154
1128; 81.84338379
1127; 81.8942337
1126; 81.98842621
1125; 81.87014771
1124; 82.01938629
1123; 82.04363251
1122; 81.95548248
1121; 82.04363251
1120; 82.08255005
1119; 82.18744659
1118; 82.08773041
1117; 82.08957672
1116; 82.22690582
1115; 82.25392914
1114; 82.25110626
1113; 82.23815918
1112; 82.30319214
1111; 82.30060577
1110; 82.37098694
1109; 82.40563202
1108; 82.39831543
1107; 82.50655365
1106; 82.6491394
1105; 82.55788422
1104; 82.73178101
1103; 82.82009888
1102; 82.6940918
1101; 82.878479
1100; 82.94855499
1099; 82.90483093
1098; 83.0942688
1097; 83.11679077
1096; 83.1516571
1095; 83.19790649
1094; 83.25540924
1093; 83.32422638
1092; 83.44369507
1091; 83.4892807
1090; 83.49250793
1089; 83.56970978
1088; 83.62348938
1087; 83.68991089
1086; 83.69260406
1085; 83.82698059
1084; 83.85251617
1083; 83.8443985
1082; 84.01858521
1081; 84.03181458
1080; 83.98348999
1079; 84.12049103
1078; 84.05744171
1077; 84.03678131
1076; 84.18968201
1075; 84.08940887
1074; 84.18069458
1073; 84.16146851
1072; 84.16660309
1071; 84.19237518
1070; 84.06093597
1069; 84.17751312
1068; 84.06487274
1067; 83.91098022
1066; 84.02744293
1065; 83.98751068
1064; 83.92037964
1063; 83.89559937
1062; 83.80341339
1061; 83.84442902
1060; 83.71967316
1059; 83.6137619
1058; 83.55501556
1057; 83.58937836
1056; 83.51294708
1055; 83.42726135
1054; 83.27754211
1053; 83.23716736
1052; 83.25302887
1051; 83.19534302
1050; 83.18516541
1049; 83.00398254
1048; 82.99481201
1047; 82.94078064
1046; 82.93183136
1045; 82.7667923
1044; 82.71894836
1043; 82.70590973
1042; 82.59142303
1041; 82.53932953
1040; 82.5696106
1039; 82.5213623
1038; 82.47466278
1037; 82.48800659
1036; 82.33903503
1035; 82.47304535
1034; 82.4221344
1033; 82.36751556
1032; 82.33617401
1031; 82.38352966
1030; 82.37499237
1029; 82.3342514
1028; 82.33548737
1027; 82.44064331
1026; 82.49237061
1025; 82.58470154
1024; 82.47531128
1023; 82.51053619
1022; 82.62211609
1021; 82.69181824
1020; 82.66182709
1019; 82.75617981
1018; 82.79370117
1017; 82.83667755
1016; 83.0630722
1015; 82.97361755
1014; 83.05415344
1013; 83.13201904
1012; 83.21782684
1011; 83.3014679
1010; 83.39041901
1009; 83.46014404
1008; 83.50522614
1007; 83.59283447
1006; 83.67588806
1005; 83.82185364
1004; 83.8106842
1003; 83.8878479
1002; 83.93686676
1001; 83.97985077
1000; 84.06208038
999; 84.09281921
998; 84.10030365
997; 84.25746918
996; 84.22309113
995; 84.22589111
994; 84.24565125
993; 84.25637817
992; 84.19567108
991; 84.24665833
990; 84.19487762
989; 84.16152191
988; 84.18182373
987; 84.11605072
986; 84.14369202
985; 84.01820374
984; 83.99739838
983; 83.92337799
982; 83.79418945
981; 83.82062531
980; 83.79178619
979; 83.62722778
978; 83.51789093
977; 83.37513733
976; 83.42605591
975; 83.40660095
974; 83.31816101
973; 83.11968231
972; 83.16142273
971; 83.03982544
970; 82.90442657
969; 82.87546539
968; 82.81998444
967; 82.72090912
966; 82.73085785
965; 82.70404816
964; 82.60855865
963; 82.62406158
962; 82.49911499
961; 82.40229797
960; 82.42890167
959; 82.44265747
958; 82.37942505
957; 82.33068848
956; 82.32618713
955; 82.44490051
954; 82.49382019
953; 82.50897217
952; 82.57886505
951; 82.61649323
950; 82.65183258
949; 82.61165619
948; 82.77064514
947; 82.92962646
946; 82.93370056
945; 83.03514099
944; 83.17464447
943; 83.31664276
942; 83.30381012
941; 83.41096497
940; 83.57144928
939; 83.713974
938; 83.79247284
937; 83.78041077
936; 83.99234772
935; 84.07996368
934; 84.30392456
933; 84.27845764
932; 84.38368225
931; 84.47681427
930; 84.57196808
929; 84.61463165
928; 84.66218567
927; 84.70696259
926; 84.6361084
925; 84.81417847
924; 84.78422546
923; 84.67090607
922; 84.78025055
921; 84.73983002
920; 84.68927002
919; 84.60114288
918; 84.6028595
917; 84.50321198
916; 84.48760223
915; 84.30290222
914; 84.35741425
913; 84.31135559
912; 84.10774994
911; 84.04043579
910; 83.90422058
909; 83.81752014
908; 83.74768829
907; 83.68287659
906; 83.40653992
905; 83.31449127
904; 83.3686676
903; 83.21504211
902; 83.14899445
901; 83.05731964
900; 83.00817108
899; 82.83809662
898; 82.81316376
897; 82.69153595
896; 82.6686554
895; 82.5863266
894; 82.69676208
893; 82.79782867
892; 82.70629883
891; 82.65088654
890; 82.72071838
889; 82.76115417
888; 82.75915527
887; 82.86777496
886; 82.85150146
885; 83.0686264
884; 83.09509277
883; 83.22951508
882; 83.33705902
881; 83.40052032
880; 83.60035706
879; 83.70340729
878; 83.90313721
877; 83.94382477
876; 84.08512115
875; 84.30579376
874; 84.36054993
873; 84.4211731
872; 84.64894104
871; 84.7069397
870; 84.7379837
869; 84.93215179
868; 85.03093719
867; 85.03384399
866; 85.16655731
865; 85.21450806
864; 85.30823517
863; 85.32286072
862; 85.35686493
861; 85.34844208
860; 85.41271973
859; 85.34321594
858; 85.29364014
857; 85.25839996
856; 85.25926208
855; 85.22006226
854; 85.09643555
853; 84.97505188
852; 84.97208405
851; 85.025177
850; 84.90683746
849; 84.84055328
848; 84.77417755
847; 84.66022491
846; 84.65158844
845; 84.63250732
844; 84.52193451
843; 84.45465088
842; 84.47754669
841; 84.40388489
840; 84.49807739
839; 84.3931427
838; 84.39196777
837; 84.49773407
836; 84.46733856
835; 84.57381439
834; 84.67552948
833; 84.69746399
832; 84.7477951
831; 84.92170715
830; 84.98284149
829; 85.11655426
828; 85.17624664
827; 85.35529327
826; 85.38277435
825; 85.46723938
824; 85.54473114
823; 85.63488007
822; 85.70596313
821; 85.81150055
820; 85.86721802
819; 85.92094421
818; 86.00540161
817; 86.00379181
816; 85.99702454
815; 86.01272583
814; 85.94132233
813; 85.95018005
812; 85.90018463
811; 85.79373932
810; 85.70108032
809; 85.65916443
808; 85.56113434
807; 85.52344513
806; 85.33029938
805; 85.22185516
804; 85.19658661
803; 84.96046448
802; 84.98175049
801; 84.85323334
800; 84.78830719
799; 85.18070984
798; 85.13510895
797; 85.15827942
796; 85.07200623
795; 85.06705475
794; 85.09620667
793; 85.16136932
792; 85.14054108
791; 85.1969986
790; 85.28855896
789; 85.42421722
788; 85.50960541
787; 85.55606842
786; 85.77029419
785; 85.92760468
784; 86.11972046
783; 86.23440552
782; 86.47870636
781; 86.64353943
780; 86.79706573
779; 86.93180084
778; 86.99005127
777; 87.17781067
776; 87.30688477
775; 87.37497711
774; 87.34178162
773; 87.41843414
772; 87.4122467
771; 87.47871399
770; 87.41765594
769; 87.3132782
768; 87.2049408
767; 87.0783844
766; 86.95065308
765; 86.80607605
764; 86.63555908
763; 86.43849182
762; 86.24232483
761; 86.12333679
760; 85.96061707
759; 85.80822754
758; 85.69216919
757; 85.59113312
756; 85.43991089
755; 85.41529083
754; 85.35353088
753; 85.39537048
752; 85.41689301
751; 85.46538544
750; 85.53704071
749; 85.69567871
748; 85.8449707
747; 85.98588562
746; 86.16625977
745; 86.36505127
744; 86.59253693
743; 86.83370209
742; 87.03617859
741; 87.26725006
740; 87.41027832
739; 87.61785126
738; 87.71696472
737; 87.88298035
736; 87.93642426
735; 88.00128174
734; 87.97620392
733; 87.93584442
732; 87.79779053
731; 87.74104309
730; 87.56450653
729; 87.43090057
728; 87.24943542
727; 86.95280457
726; 86.79653168
725; 86.50557709
724; 86.37020874
723; 86.19483948
722; 85.98597717
721; 85.89073181
720; 85.7743988
719; 85.73171234
718; 85.73215485
717; 85.741745
716; 85.83673096
715; 85.97232819
714; 86.17250061
713; 86.38856506
712; 86.62850189
711; 86.89016724
710; 87.17840576
709; 87.4363327
708; 87.6552887
707; 87.93852234
706; 88.15855408
705; 88.32992554
704; 88.37786865
703; 88.42784119
702; 88.36645508
701; 88.2803421
700; 88.06285095
699; 87.83679962
698; 87.48728943
697; 87.08432007
696; 86.70218658
695; 86.23794556
694; 85.82015991
693; 85.35871887
692; 85.01293945
691; 84.62085724
690; 84.25589752
689; 84.02701569
688; 83.87731171
687; 83.7723465
686; 83.7539978
685; 83.85260773
684; 84.08152771
683; 84.37367249
682; 84.67250824
681; 85.09525299
680; 85.5476532
679; 86.05023956
678; 86.57397461
677; 87.06523895
676; 87.54463959
675; 87.96118164
674; 88.28690338
673; 88.51459503
672; 88.65216064
671; 88.74199677
670; 88.63367462
669; 88.48387909
668; 88.25463867
667; 87.95993805
666; 87.61697388
665; 87.28216553
664; 86.90742493
663; 86.57732391
662; 86.31549072
661; 86.11702728
660; 86.00685883
659; 86.00097656
658; 86.0717392
657; 86.26397705
656; 86.52059174
655; 86.84142303
654; 87.22315979
653; 87.58714294
652; 87.98406219
651; 88.35744476
650; 88.61930847
649; 88.85938263
648; 88.96244049
647; 89.00556183
646; 88.94426727
645; 88.76813507
644; 88.55646515
643; 88.31439209
642; 87.99976349
641; 87.74471283
640; 87.5692749
639; 87.44419861
638; 87.35916138
637; 87.37151337
636; 87.45511627
635; 87.62528229
634; 87.78102112
633; 87.97065735
632; 88.12287903
631; 88.2437439
630; 88.29801941
629; 88.23477173
628; 88.18638611
627; 88.03601074
626; 87.89791107
625; 87.7796402
624; 87.74241638
623; 87.76819611
622; 87.93582916
621; 88.16281891
620; 88.43136597
619; 88.68624115
618; 88.85409546
617; 88.82061005
616; 88.53505707
615; 88.01985931
614; 87.3480835
613; 86.56188202
612; 85.85081482
611; 85.34558868
610; 85.14656067
609; 85.26464844
608; 85.62186432
607; 85.9109726
606; 85.90572357
605; 85.51481628
604; 85.04492188
603; 85.20880127
602; 86.24383545
601; 85.95198822
600; 77.34723663
599; 56.5707016
598; 31.60977364
597; 14.18301296
596; 5.764180183
595; 2.384416819
594; 1.050990343
593; 0.491765648
592; 0.244839191
591; 0.1268273
590; 0.067567118
589; 0.037684888
588; 0.021496331
587; 0.01258758
586; 0.007539555
585; 0.004657553
584; 0.002923891
583; 0.001847037
582; 0.001206208
581; 0.000797535
580; 0.000550435
579; 0.000370247
578; 0.000282592
577; 0.00019832
576; 0.000150649
575; 0.000118254
574; 9.89E-05
573; 7.61E-05
572; 5.32E-05
571; 6.91E-05
570; 5.61E-05
569; 5.00E-05
568; 5.53E-05
567; 3.89E-05
566; 5.36E-05
565; 3.63E-05
564; 4.17E-05
563; 3.97E-05
562; 3.65E-05
561; 4.42E-05
560; 4.04E-05
559; 4.23E-05
558; 4.07E-05
557; 4.21E-05
556; 4.31E-05
555; 3.61E-05
554; 3.58E-05
553; 3.55E-05
552; 3.67E-05
551; 3.81E-05
550; 4.01E-05
549; 3.70E-05
548; 3.00E-05
547; 2.81E-05
546; 3.48E-05
545; 3.17E-05
544; 3.55E-05
543; 4.21E-05
542; 3.25E-05
541; 2.77E-05
540; 3.82E-05
539; 3.14E-05
538; 3.05E-05
537; 2.98E-05
536; 2.51E-05
535; 3.00E-05
534; 2.34E-05
533; 2.83E-05
532; 2.62E-05
531; 1.87E-05
530; 2.41E-05
529; 2.25E-05
528; 1.99E-05
527; 3.02E-05
526; 2.17E-05
525; 3.31E-05
524; 2.65E-05
523; 2.63E-05
522; 2.34E-05
521; 2.24E-05
520; 1.52E-05
519; 2.05E-05
518; 1.41E-05
517; 1.82E-05
516; 1.25E-05
515; 1.32E-05
514; 2.09E-05
513; 1.69E-05
512; 1.18E-05
511; 1.97E-05
510; 1.10E-05
509; 1.32E-05
508; 1.48E-05
507; 1.38E-05
506; 1.52E-05
505; 1.20E-05
504; 9.96E-06
503; 1.29E-05
502; 1.10E-05
501; 8.37E-06
500; 1.00E-05
499; 8.09E-06
498; 1.15E-05
497; 7.86E-06
496; 1.63E-05
495; 7.37E-06
494; 8.90E-06
493; 9.74E-06
492; 1.50E-05
491; 7.16E-06
490; 1.51E-05
489; 1.33E-05
488; 1.49E-05
487; 4.88E-06
486; 1.13E-05
485; 1.13E-05
484; 5.26E-06
483; 8.70E-06
482; 9.85E-06
481; 1.72E-05
480; 1.11E-05
479; 1.39E-05
478; 1.40E-05
477; 9.07E-06
476; 1.28E-05
475; 1.61E-05
474; 8.38E-06
473; 9.00E-06
472; 1.25E-05
471; 6.31E-07
470; 1.24E-05
469; 1.09E-05
468; 1.03E-05
467; 1.47E-05
466; 1.02E-05
465; 4.91E-06
464; 1.04E-05
463; 7.94E-06
462; 1.06E-05
461; 1.49E-05
460; 6.93E-06
459; 1.03E-05
458; 8.82E-06
457; 8.05E-06
456; 1.35E-05
455; 9.44E-06
454; 9.38E-06
453; 1.34E-05
452; 1.14E-05
451; 1.35E-05
450; 1.22E-05
449; 1.42E-05
448; 3.99E-06
447; 1.04E-05
446; 1.92E-05
445; 8.98E-06
444; 1.39E-05
443; 1.62E-05
442; 8.38E-06
441; -1.41E-06
440; 1.52E-05
439; 1.04E-05
438; 1.29E-05
437; 1.32E-05
436; 7.47E-06
435; 1.40E-05
434; 7.17E-06
433; 1.66E-05
432; 9.30E-06
431; 4.39E-06
430; 1.62E-05
429; 1.90E-05
428; 1.11E-05
427; 7.56E-06
426; 5.90E-06
425; 1.20E-05
424; 5.44E-07
423; 1.63E-05
422; 1.45E-05
421; 1.71E-05
420; 9.67E-06
419; 2.30E-05
418; 2.02E-05
417; 1.43E-05
416; 2.29E-05
415; 1.53E-05
414; 2.93E-05
413; 2.43E-05
412; 4.90E-05
411; 4.30E-05
410; 3.19E-05
409; 1.01E-05
408; 2.36E-05
407; 2.66E-05
406; 4.49E-05
405; 4.91E-05
404; 4.96E-05
403; 4.14E-05
402; 2.94E-05
401; 2.37E-05
400; 2.76E-05
399; 3.31E-05
398; 5.39E-05
397; 5.63E-05
396; 4.79E-05
395; 3.48E-05
394; 1.81E-05
393; 3.01E-05
392; 3.60E-05
391; 4.68E-05
390; 5.05E-05
389; 5.14E-05
388; 5.58E-05
387; 4.60E-05
386; 4.30E-05
385; 4.70E-05
384; 4.68E-05
383; 4.43E-05
382; 4.81E-05
381; 4.16E-05
380; 3.98E-05
379; 4.06E-05
378; 3.84E-05
377; 2.78E-05
376; 3.52E-05
375; 3.60E-05
374; 3.36E-05
373; 3.32E-05
372; 2.35E-05
371; 2.31E-05
370; 2.98E-05
369; 3.27E-05
368; 3.06E-05
367; 1.89E-05
366; 2.25E-05
365; 2.83E-05
364; 3.09E-05
363; 1.21E-05
362; 2.38E-05
361; 2.22E-05
360; 1.20E-05
359; 2.97E-05
358; 1.26E-05
357; 2.01E-05
356; 2.73E-05
355; 1.66E-05
354; 3.18E-05
353; 1.67E-05
352; 2.55E-05
351; 3.44E-05
350; 1.82E-05
349; -0.000120016
348; 2.06E-06
347; 1.02E-05
346; 1.10E-05
345; 6.80E-06
344; 1.22E-05
343; 3.45E-05
342; 1.02E-05
341; 6.09E-06
340; 1.97E-05
339; 2.50E-05
338; 1.96E-05
337; 1.55E-05
336; 1.80E-05
335; 2.40E-05
334; 2.17E-05
333; 3.32E-05
332; 3.64E-05
331; 2.79E-05
330; 2.06E-05
329; 4.77E-05
328; 3.87E-05
327; 4.54E-05
326; 3.69E-05
325; 6.11E-05
324; 4.49E-05
323; 5.68E-05
322; 5.53E-05
321; 6.57E-05
320; 7.58E-05
319; 8.11E-05
318; 7.98E-05
317; 9.82E-05
316; 9.71E-05
315; 0.000120123
314; 0.000124973
313; 0.000133236
312; 0.000139855
311; 0.000155787
310; 0.000172508
309; 0.000202717
308; 0.000210972
307; 0.000216704
306; 0.000249781
305; 0.000271292
304; 0.000289559
303; 0.00030217
302; 0.000333049
301; 0.000341727
300; 0.000360746
299; 0.000415926
298; 0.000404769
297; 0.000442437
296; 0.000448398
295; 0.00048034
294; 0.000525929
293; 0.000549944
292; 0.000547024
291; 0.000570484
290; 0.000581636
289; 0.000631722
288; 0.000623208
287; 0.000619801
286; 0.000652581
285; 0.000676681
284; 0.000686118
283; 0.000659884
282; 0.000671017
281; 0.000680342
280; 0.000715908
279; 0.00070674
278; 0.000729527
277; 0.00073443
276; 0.000739465
275; 0.000755063
274; 0.000751364
273; 0.000760384
272; 0.000736338
271; 0.000750766
270; 0.000750387
269; 0.000753997
268; 0.000768258
267; 0.000763924
266; 0.00078247
265; 0.000759669
264; 0.000787904
263; 0.000774496
262; 0.000794415
261; 0.000793199
260; 0.00079572
259; 0.000783208
258; 0.000790766
257; 0.000782698
256; 0.000783739
255; 0.000793924
254; 0.000795271
253; 0.000806819
252; 0.000803287
251; 0.000776189
250; 0.000813905
249; 0.000802631
248; 0.00079836
247; 0.0008128
246; 0.000799735
245; 0.000816828
244; 0.000813462
243; 0.000834144
242; 0.000827509
241; 0.000841159
240; 0.000843614
239; 0.000851143
238; 0.000865075
237; 0.000889676
236; 0.000888791
235; 0.0009121
234; 0.000918522
233; 0.000933782
232; 0.0009587
231; 0.00096021
230; 0.000983437
229; 0.000971638
228; 0.001003461
227; 0.001003987
226; 0.001013368
225; 0.001014517
224; 0.001027496
223; 0.001040356
222; 0.001042914
221; 0.001066708
220; 0.0010501
219; 0.001054146
218; 0.001070245
217; 0.001081034
216; 0.001056621
215; 0.001093672
214; 0.001139095
213; 0.001128124
212; 0.001157351
211; 0.001175742
210; 0.00122493
209; 0.001213281
208; 0.001263446
207; 0.00131229
206; 0.001312959
205; 0.00134694
204; 0.001372299
203; 0.001420857
202; 0.001426698
201; 0.001478606
200; 0.001530773
