wavelength_nm; Transmission
2501; 51.90956497
2500; 52.03931427
2499; 52.19565201
2498; 52.33599091
2497; 52.34197998
2496; 52.42336273
2495; 52.52807617
2494; 52.58359909
2493; 52.66237259
2492; 52.78310776
2491; 52.77504349
2490; 52.84702682
2489; 52.93432617
2488; 52.93194199
2487; 52.98812485
2486; 53.03593826
2485; 53.03435516
2484; 53.04443359
2483; 53.0693779
2482; 53.02080536
2481; 52.92446518
2480; 52.73771286
2479; 52.55265045
2478; 52.42234039
2477; 52.03151703
2476; 51.78758621
2475; 51.38038254
2474; 51.00904846
2473; 50.60036087
2472; 50.16898346
2471; 49.7378006
2470; 49.24297714
2469; 48.77593994
2468; 48.26584625
2467; 47.73464966
2466; 47.44524765
2465; 47.05168152
2464; 46.78800201
2463; 46.59437561
2462; 46.4605217
2461; 46.4639473
2460; 46.61499786
2459; 46.82369614
2458; 47.05422211
2457; 47.4024086
2456; 47.79149246
2455; 48.21660614
2454; 48.73867416
2453; 49.15231323
2452; 49.56754303
2451; 50.01197433
2450; 50.57063675
2449; 51.0151329
2448; 51.52626801
2447; 52.10688019
2446; 52.60555649
2445; 53.11095047
2444; 53.55844498
2443; 54.12413406
2442; 54.50776291
2441; 55.01961517
2440; 55.38114166
2439; 55.699646
2438; 56.05152893
2437; 56.2841835
2436; 56.46064377
2435; 56.67195129
2434; 56.87051392
2433; 57.03316879
2432; 57.10081482
2431; 57.33565521
2430; 57.29384995
2429; 57.45795822
2428; 57.50765228
2427; 57.59914017
2426; 57.63881302
2425; 57.67350006
2424; 57.62851715
2423; 57.69122314
2422; 57.63228607
2421; 57.62340546
2420; 57.51769638
2419; 57.58457184
2418; 57.43136597
2417; 57.32930756
2416; 57.36149597
2415; 57.20748901
2414; 56.97317886
2413; 56.95763397
2412; 56.70687485
2411; 56.52613068
2410; 56.34119034
2409; 56.11812973
2408; 55.84429932
2407; 55.6769371
2406; 55.54737854
2405; 55.27643585
2404; 55.183918
2403; 55.08833694
2402; 54.99622345
2401; 55.03787994
2400; 55.09007645
2399; 55.12787247
2398; 55.18431091
2397; 55.3532486
2396; 55.37611389
2395; 55.53063202
2394; 55.61830521
2393; 55.74788284
2392; 55.80275726
2391; 55.92100525
2390; 56.05552673
2389; 56.09593201
2388; 56.20845413
2387; 56.30783463
2386; 56.39695358
2385; 56.47364426
2384; 56.61606216
2383; 56.72286224
2382; 56.77747726
2381; 56.85041046
2380; 56.92419434
2379; 56.97395325
2378; 57.0157814
2377; 57.00738907
2376; 56.94701004
2375; 56.89385986
2374; 56.79564667
2373; 56.79858398
2372; 56.75087738
2371; 56.73709488
2370; 56.74247742
2369; 56.64605331
2368; 56.46484375
2367; 56.5594368
2366; 56.44818115
2365; 56.50842667
2364; 56.51303482
2363; 56.47998428
2362; 56.5629425
2361; 56.64850616
2360; 56.71172714
2359; 56.68467712
2358; 56.80249786
2357; 56.75678253
2356; 56.82181168
2355; 56.76574707
2354; 56.57789612
2353; 56.60466003
2352; 56.53775406
2351; 56.47672272
2350; 56.5316391
2349; 56.60650253
2348; 56.50651932
2347; 56.62578964
2346; 56.64502335
2345; 56.57499313
2344; 56.67384338
2343; 56.70132065
2342; 56.70275879
2341; 56.74044037
2340; 56.6775322
2339; 56.6461792
2338; 56.5461235
2337; 56.47628403
2336; 56.30263138
2335; 56.15083694
2334; 55.90202332
2333; 55.67218018
2332; 55.36915207
2331; 55.17275238
2330; 54.93857956
2329; 54.65613174
2328; 54.40881729
2327; 54.06512451
2326; 53.6651535
2325; 53.34275818
2324; 52.93263626
2323; 52.47338486
2322; 52.11053467
2321; 51.58468628
2320; 51.13800049
2319; 50.62272644
2318; 50.15781021
2317; 49.86804581
2316; 49.61554337
2315; 49.47563934
2314; 49.41664505
2313; 49.46652603
2312; 49.60903931
2311; 49.75392151
2310; 49.90081024
2309; 50.0496521
2308; 50.23831558
2307; 50.43001175
2306; 50.48006821
2305; 50.6014595
2304; 50.74517059
2303; 50.92341995
2302; 50.96155548
2301; 51.12068176
2300; 51.20926666
2299; 51.36400986
2298; 51.60644531
2297; 51.73696899
2296; 51.9139061
2295; 52.20726776
2294; 52.41943741
2293; 52.60639191
2292; 52.85293961
2291; 53.05773544
2290; 53.35917664
2289; 53.55531693
2288; 53.7166481
2287; 53.90787125
2286; 54.17355728
2285; 54.34370804
2284; 54.64492416
2283; 54.82835007
2282; 54.97829437
2281; 55.09040451
2280; 55.26831055
2279; 55.44308472
2278; 55.51848602
2277; 55.6526413
2276; 55.79621887
2275; 55.92404175
2274; 56.11805725
2273; 56.44493866
2272; 56.72706985
2271; 57.22317123
2270; 57.62428665
2269; 58.13484192
2268; 58.65917969
2267; 59.33421707
2266; 59.93888474
2265; 60.5269928
2264; 61.06487656
2263; 61.68007278
2262; 62.24131012
2261; 62.91803741
2260; 63.46511078
2259; 63.94564438
2258; 64.51150513
2257; 65.00752258
2256; 65.48601532
2255; 66.03549194
2254; 66.42463684
2253; 66.94494629
2252; 67.39609528
2251; 67.72622681
2250; 68.15377808
2249; 68.51727295
2248; 68.95121765
2247; 69.16577911
2246; 69.56420898
2245; 69.72383118
2244; 69.9673233
2243; 70.18331146
2242; 70.38248444
2241; 70.47949219
2240; 70.60743713
2239; 70.71691132
2238; 70.92111969
2237; 71.02245331
2236; 71.07579803
2235; 71.12837219
2234; 71.21831512
2233; 71.24467468
2232; 71.37532806
2231; 71.54402161
2230; 71.57846832
2229; 71.61451721
2228; 71.81193542
2227; 72.01403046
2226; 72.02322388
2225; 72.13283539
2224; 72.29324341
2223; 72.41623688
2222; 72.4160614
2221; 72.37903595
2220; 72.46833038
2219; 72.51875305
2218; 72.49506378
2217; 72.45323944
2216; 72.34078979
2215; 72.36198425
2214; 72.28627014
2213; 72.22520447
2212; 72.24724579
2211; 72.13035583
2210; 72.09493256
2209; 72.0307312
2208; 72.15089417
2207; 72.13433838
2206; 72.20667267
2205; 72.25421906
2204; 72.24068451
2203; 72.32992554
2202; 72.42182159
2201; 72.45814514
2200; 72.49462128
2199; 72.47027588
2198; 72.4826355
2197; 72.58792877
2196; 72.63874817
2195; 72.52877808
2194; 72.50212097
2193; 72.54373169
2192; 72.48374939
2191; 72.40853119
2190; 72.39853668
2189; 72.47556305
2188; 72.538414
2187; 72.61795044
2186; 72.70500946
2185; 72.81402588
2184; 72.92534637
2183; 73.05407715
2182; 73.11781311
2181; 73.13546753
2180; 73.21725464
2179; 73.2478714
2178; 73.204216
2177; 73.23948669
2176; 73.03591919
2175; 72.94203949
2174; 72.73106384
2173; 72.5056076
2172; 72.12259674
2171; 71.72590637
2170; 71.20477295
2169; 70.74028015
2168; 70.27339935
2167; 69.86423492
2166; 69.44935608
2165; 69.09210968
2164; 68.86530304
2163; 68.83366394
2162; 68.89537811
2161; 69.04177856
2160; 69.27485657
2159; 69.59466553
2158; 70.00415039
2157; 70.34255981
2156; 70.77201843
2155; 71.23587799
2154; 71.62285614
2153; 71.83700562
2152; 72.12994385
2151; 72.36601257
2150; 72.54187775
2149; 72.52680969
2148; 72.67690277
2147; 72.59253693
2146; 72.45061493
2145; 72.35477448
2144; 72.25076294
2143; 72.04615021
2142; 71.69801331
2141; 71.55792999
2140; 71.31229401
2139; 71.09203339
2138; 71.00624847
2137; 70.83455658
2136; 70.83873749
2135; 70.86617279
2134; 71.14459991
2133; 71.30850983
2132; 71.76070404
2131; 72.04841614
2130; 72.3808136
2129; 72.78681183
2128; 73.03905487
2127; 73.26237488
2126; 73.5608139
2125; 73.82527924
2124; 73.92295837
2123; 74.04538727
2122; 74.21530151
2121; 74.33078003
2120; 74.38892365
2119; 74.35762024
2118; 74.49451447
2117; 74.60054779
2116; 74.58950806
2115; 74.6802597
2114; 74.69841003
2113; 74.8011322
2112; 74.81972504
2111; 74.8081131
2110; 74.86343384
2109; 74.92982483
2108; 74.96527863
2107; 74.99918365
2106; 74.9318924
2105; 75.09319305
2104; 75.1548996
2103; 75.13453674
2102; 75.16394043
2101; 75.21643829
2100; 75.18162537
2099; 75.18994904
2098; 75.28820801
2097; 75.18743896
2096; 75.28727722
2095; 75.34526062
2094; 75.36102295
2093; 75.46230316
2092; 75.4509201
2091; 75.47891998
2090; 75.48851013
2089; 75.54784393
2088; 75.70407104
2087; 75.67875671
2086; 75.7636795
2085; 75.82733917
2084; 75.91178131
2083; 75.96221924
2082; 76.00978851
2081; 76.12028503
2080; 76.20323944
2079; 76.24781036
2078; 76.49810028
2077; 76.53279114
2076; 76.57262421
2075; 76.75319672
2074; 76.89024353
2073; 77.10365295
2072; 77.18080902
2071; 77.19815063
2070; 77.35843658
2069; 77.42611694
2068; 77.4994278
2067; 77.72515106
2066; 77.74767303
2065; 78.01425171
2064; 78.08900452
2063; 78.14632416
2062; 78.21027374
2061; 78.37510681
2060; 78.44602203
2059; 78.55258179
2058; 78.73509216
2057; 78.83408356
2056; 78.8451004
2055; 78.97432709
2054; 79.10582733
2053; 79.21443939
2052; 79.32164001
2051; 79.47579193
2050; 79.47111511
2049; 79.57971954
2048; 79.64041138
2047; 79.83495331
2046; 79.86083984
2045; 79.8743515
2044; 79.95760345
2043; 80.03851318
2042; 80.2129364
2041; 80.39659882
2040; 80.38311768
2039; 80.47708893
2038; 80.61620331
2037; 80.71025848
2036; 80.77510071
2035; 80.80626678
2034; 80.94050598
2033; 81.06719208
2032; 81.13780212
2031; 81.22238922
2030; 81.36470032
2029; 81.32781219
2028; 81.55091095
2027; 81.56976318
2026; 81.6999588
2025; 81.84606171
2024; 81.86634827
2023; 81.92308807
2022; 82.05207825
2021; 82.09807587
2020; 82.02902985
2019; 82.31938171
2018; 82.36159515
2017; 82.36096954
2016; 82.5298233
2015; 82.61512756
2014; 82.60083771
2013; 82.73584747
2012; 82.81369019
2011; 82.97826385
2010; 82.86553955
2009; 83.00502014
2008; 82.98591614
2007; 83.1151123
2006; 83.22686768
2005; 83.23155212
2004; 83.30175781
2003; 83.38618469
2002; 83.50941467
2001; 83.55003357
2000; 83.52429199
1999; 83.55773926
1998; 83.77438354
1997; 83.77923584
1996; 83.74681091
1995; 83.77251434
1994; 84.00392151
1993; 83.97406006
1992; 84.0365448
1991; 83.93527222
1990; 84.0230484
1989; 84.04842377
1988; 84.06378937
1987; 84.05732727
1986; 84.13201904
1985; 84.19989014
1984; 84.24812317
1983; 84.21784973
1982; 84.14292145
1981; 84.2512207
1980; 84.28185272
1979; 84.2733078
1978; 84.14752197
1977; 84.31021118
1976; 84.20372772
1975; 84.40354156
1974; 84.26507568
1973; 84.30136108
1972; 84.34547424
1971; 84.36278534
1970; 84.37934875
1969; 84.33449554
1968; 84.41288757
1967; 84.33740997
1966; 84.44682312
1965; 84.39867401
1964; 84.48868561
1963; 84.43332672
1962; 84.48162079
1961; 84.45837402
1960; 84.35476685
1959; 84.46172333
1958; 84.51712799
1957; 84.45552063
1956; 84.54728699
1955; 84.50666809
1954; 84.49795532
1953; 84.48667908
1952; 84.48332977
1951; 84.59335327
1950; 84.55604553
1949; 84.46833801
1948; 84.45329285
1947; 84.55353546
1946; 84.44161224
1945; 84.60787201
1944; 84.56856537
1943; 84.5340271
1942; 84.51274872
1941; 84.48831177
1940; 84.45176697
1939; 84.51650238
1938; 84.47756195
1937; 84.4525528
1936; 84.47853088
1935; 84.41656494
1934; 84.41511536
1933; 84.41563416
1932; 84.44624329
1931; 84.50946808
1930; 84.41706085
1929; 84.45002747
1928; 84.52631378
1927; 84.52474213
1926; 84.41257477
1925; 84.43564606
1924; 84.54183197
1923; 84.53257751
1922; 84.33755493
1921; 84.44937134
1920; 84.48717499
1919; 84.52099609
1918; 84.3946228
1917; 84.53882599
1916; 84.49459076
1915; 84.48320007
1914; 84.49423981
1913; 84.44980621
1912; 84.39566803
1911; 84.67435455
1910; 84.44876099
1909; 84.4826355
1908; 84.4746933
1907; 84.46177673
1906; 84.51006317
1905; 84.55792236
1904; 84.51313782
1903; 84.54820251
1902; 84.50051117
1901; 84.47296906
1900; 84.59406281
1899; 84.47994232
1898; 84.53201294
1897; 84.64573669
1896; 84.58657074
1895; 84.63214874
1894; 84.49054718
1893; 84.67707825
1892; 84.50996399
1891; 84.66938019
1890; 84.71059418
1889; 84.64232635
1888; 84.55473328
1887; 84.58527374
1886; 84.55596924
1885; 84.62384796
1884; 84.53741455
1883; 84.69052887
1882; 84.65101624
1881; 84.53611755
1880; 84.5484314
1879; 84.56513977
1878; 84.537323
1877; 84.50621033
1876; 84.5941391
1875; 84.58275604
1874; 84.46582794
1873; 84.51126099
1872; 84.50856781
1871; 84.45755005
1870; 84.54151154
1869; 84.48059845
1868; 84.49359894
1867; 84.40643311
1866; 84.53733063
1865; 84.53482819
1864; 84.40937042
1863; 84.3957901
1862; 84.38739777
1861; 84.34607697
1860; 84.41624451
1859; 84.43167877
1858; 84.45700073
1857; 84.4322052
1856; 84.35765839
1855; 84.26569366
1854; 84.3015213
1853; 84.23907471
1852; 84.27619171
1851; 84.31446075
1850; 84.17098236
1849; 84.19234467
1848; 84.19850922
1847; 84.09713745
1846; 84.13454437
1845; 84.15624237
1844; 84.09293365
1843; 84.06803894
1842; 84.14834595
1841; 84.03231049
1840; 84.12551117
1839; 84.04117584
1838; 84.05283356
1837; 84.11162567
1836; 83.98220062
1835; 84.03136444
1834; 84.07288361
1833; 83.89646912
1832; 83.91724396
1831; 83.87213135
1830; 83.98332977
1829; 83.90969849
1828; 84.0165329
1827; 83.93911743
1826; 83.85993958
1825; 83.89346313
1824; 83.89646149
1823; 84.0058136
1822; 83.81280518
1821; 83.97529602
1820; 83.85719299
1819; 83.95891571
1818; 83.83398438
1817; 83.82622528
1816; 83.89810944
1815; 83.86297607
1814; 83.7817688
1813; 83.94782257
1812; 83.90293884
1811; 83.84561157
1810; 83.95454407
1809; 83.88907623
1808; 83.93858337
1807; 83.94324493
1806; 83.96618652
1805; 83.94877625
1804; 83.88417816
1803; 83.95370483
1802; 83.95443726
1801; 83.86483765
1800; 83.99703217
1799; 83.9214859
1798; 83.97046661
1797; 84.06689453
1796; 83.95246887
1795; 84.09356689
1794; 83.94662476
1793; 84.03423309
1792; 83.95552063
1791; 83.96274567
1790; 83.93846893
1789; 83.94342041
1788; 83.96060944
1787; 83.92477417
1786; 84.01974487
1785; 83.92076874
1784; 83.88231659
1783; 83.89883423
1782; 83.77881622
1781; 83.84721375
1780; 83.83820343
1779; 83.77922821
1778; 83.65531921
1777; 83.58746338
1776; 83.51343536
1775; 83.49364471
1774; 83.44805908
1773; 83.41470337
1772; 83.34484863
1771; 83.36048889
1770; 83.3032608
1769; 83.30883026
1768; 83.22369385
1767; 83.37563324
1766; 83.29550934
1765; 83.39216614
1764; 83.45166779
1763; 83.45614624
1762; 83.56604767
1761; 83.40216064
1760; 83.40792847
1759; 83.57600403
1758; 83.53728485
1757; 83.60818481
1756; 83.59329224
1755; 83.64776611
1754; 83.59532928
1753; 83.55519104
1752; 83.528862
1751; 83.5508728
1750; 83.45458221
1749; 83.33829498
1748; 83.33227539
1747; 83.24410248
1746; 83.12824249
1745; 82.99105835
1744; 82.8895874
1743; 82.8607254
1742; 82.71723175
1741; 82.58629608
1740; 82.46324921
1739; 82.4088974
1738; 82.36992645
1737; 82.23381805
1736; 82.29393005
1735; 82.31736755
1734; 82.20922089
1733; 82.28510284
1732; 82.28158569
1731; 82.39687347
1730; 82.33013153
1729; 82.366539
1728; 82.37306976
1727; 82.37878418
1726; 82.350914
1725; 82.33390045
1724; 82.35299683
1723; 82.38524628
1722; 82.4493866
1721; 82.3925705
1720; 82.37608337
1719; 82.34851074
1718; 82.52532959
1717; 82.62108612
1716; 82.60041809
1715; 82.6960907
1714; 82.70735168
1713; 82.73136902
1712; 82.73478699
1711; 82.73757172
1710; 82.55669403
1709; 82.56608582
1708; 82.46176147
1707; 82.33507538
1706; 82.33221436
1705; 82.13063812
1704; 81.98848724
1703; 81.76651764
1702; 81.67446136
1701; 81.6124649
1700; 81.47229004
1699; 81.52301025
1698; 81.60060883
1697; 81.67328644
1696; 81.91963196
1695; 81.85377502
1694; 82.01596069
1693; 81.98455048
1692; 81.92710114
1691; 81.83049774
1690; 81.85983276
1689; 81.84998322
1688; 82.052742
1687; 81.916008
1686; 82.27622223
1685; 82.48766327
1684; 82.659729
1683; 82.84169769
1682; 83.02292633
1681; 83.1539917
1680; 83.25222778
1679; 83.17888641
1678; 83.11399078
1677; 83.00647736
1676; 82.79039001
1675; 82.56778717
1674; 82.37212372
1673; 82.1187439
1672; 82.1020813
1671; 81.87151337
1670; 81.80764008
1669; 81.849823
1668; 82.06015778
1667; 82.36081696
1666; 82.710495
1665; 82.98352814
1664; 83.37026215
1663; 83.73225403
1662; 84.21022797
1661; 84.39048767
1660; 84.63962555
1659; 84.86846924
1658; 85.04933167
1657; 85.20710754
1656; 85.40676117
1655; 85.50452423
1654; 85.65205383
1653; 85.63014221
1652; 85.68120575
1651; 85.72438812
1650; 85.69247437
1649; 85.64441681
1648; 85.76516724
1647; 85.84072876
1646; 85.99197388
1645; 85.89984131
1644; 86.07636261
1643; 86.15814209
1642; 86.2186203
1641; 86.34941101
1640; 86.39373016
1639; 86.36083984
1638; 86.30252838
1637; 86.38014984
1636; 86.39964294
1635; 86.37794495
1634; 86.45560455
1633; 86.50307465
1632; 86.52675629
1631; 86.57401276
1630; 86.58589935
1629; 86.57437134
1628; 86.69602966
1627; 86.69660187
1626; 86.58274078
1625; 86.68904114
1624; 86.69642639
1623; 86.67500305
1622; 86.54585266
1621; 86.58295441
1620; 86.70214081
1619; 86.66072083
1618; 86.56079102
1617; 86.5665741
1616; 86.65148926
1615; 86.70290375
1614; 86.64859009
1613; 86.71104431
1612; 86.65814209
1611; 86.66325378
1610; 86.76986694
1609; 86.73847961
1608; 86.76104736
1607; 86.79294586
1606; 86.67205048
1605; 86.68610382
1604; 86.70900726
1603; 86.72969055
1602; 86.76232147
1601; 86.70381927
1600; 86.77628326
1599; 86.74871063
1598; 86.74350739
1597; 86.63910675
1596; 86.79185486
1595; 86.74911499
1594; 86.72122192
1593; 86.67752075
1592; 86.83492279
1591; 86.75003052
1590; 86.80293274
1589; 86.74488068
1588; 86.88132477
1587; 86.81326294
1586; 86.76079559
1585; 86.79096985
1584; 86.88264465
1583; 86.75756836
1582; 86.68954468
1581; 86.83541107
1580; 86.77707672
1579; 86.81130981
1578; 86.89341736
1577; 86.80567169
1576; 86.83126831
1575; 86.76387024
1574; 86.89835358
1573; 86.90639496
1572; 86.88172913
1571; 86.97686768
1570; 86.93700409
1569; 86.94724274
1568; 86.90979767
1567; 86.87516785
1566; 86.87319946
1565; 86.93531799
1564; 86.79275513
1563; 86.84470367
1562; 86.83907318
1561; 86.7277298
1560; 86.87130737
1559; 86.8263092
1558; 86.8137207
1557; 86.78387451
1556; 86.72685242
1555; 86.65558624
1554; 86.59918213
1553; 86.60516357
1552; 86.4755249
1551; 86.42037201
1550; 86.40116119
1549; 86.31057739
1548; 86.34928131
1547; 86.2273407
1546; 86.19127655
1545; 86.13903809
1544; 86.1054306
1543; 86.06208038
1542; 86.16300964
1541; 86.08580017
1540; 86.06829834
1539; 86.05781555
1538; 86.09915161
1537; 86.13271332
1536; 86.02450562
1535; 86.0443573
1534; 86.05435944
1533; 86.0786972
1532; 86.13647461
1531; 86.19458008
1530; 86.21763611
1529; 86.27129364
1528; 86.26609802
1527; 86.45659637
1526; 86.40242004
1525; 86.35513306
1524; 86.37372589
1523; 86.46968079
1522; 86.46524811
1521; 86.46682739
1520; 86.51561737
1519; 86.60549164
1518; 86.53443146
1517; 86.50601196
1516; 86.61129761
1515; 86.72337341
1514; 86.66173553
1513; 86.62745667
1512; 86.52432251
1511; 86.70449066
1510; 86.61310577
1509; 86.69972229
1508; 86.51779938
1507; 86.63942719
1506; 86.65100861
1505; 86.62342834
1504; 86.55838776
1503; 86.44636536
1502; 86.48983002
1501; 86.51165009
1500; 86.57441711
1499; 86.5503006
1498; 86.34989929
1497; 86.38127899
1496; 86.33955383
1495; 86.4004364
1494; 86.43209076
1493; 86.28838348
1492; 86.13677216
1491; 86.27365112
1490; 86.16132355
1489; 86.25033569
1488; 86.12566376
1487; 86.10317993
1486; 86.0633316
1485; 86.14865875
1484; 86.02088928
1483; 86.05305481
1482; 85.94527435
1481; 85.91396332
1480; 85.85077667
1479; 85.83737183
1478; 85.77858734
1477; 85.84955597
1476; 85.7855072
1475; 85.59694672
1474; 85.70572662
1473; 85.60489655
1472; 85.71418762
1471; 85.64767456
1470; 85.47275543
1469; 85.50444794
1468; 85.44629669
1467; 85.47477722
1466; 85.3440094
1465; 85.34281158
1464; 85.36930847
1463; 85.31574249
1462; 85.28688049
1461; 85.24617767
1460; 85.26950836
1459; 85.1270752
1458; 85.17675781
1457; 85.05434418
1456; 85.1224823
1455; 85.01322174
1454; 85.00201416
1453; 84.93727112
1452; 84.939888
1451; 84.88078308
1450; 84.83817291
1449; 84.85771942
1448; 84.67505646
1447; 84.74117279
1446; 84.63684082
1445; 84.70277405
1444; 84.62168884
1443; 84.4778595
1442; 84.42584991
1441; 84.30078888
1440; 84.34618378
1439; 84.3370285
1438; 84.22662354
1437; 84.20788574
1436; 84.15656281
1435; 84.01717377
1434; 84.0521698
1433; 83.85480499
1432; 83.93901062
1431; 83.83534241
1430; 83.77272034
1429; 83.82868195
1428; 83.79662323
1427; 83.84524536
1426; 83.7623291
1425; 83.81828308
1424; 83.828125
1423; 83.92948151
1422; 84.03379822
1421; 84.13302612
1420; 84.2505722
1419; 84.40283966
1418; 84.47546387
1417; 84.53414917
1416; 84.7330246
1415; 84.67552185
1414; 84.72913361
1413; 84.7856369
1412; 84.88994598
1411; 84.95224762
1410; 85.054039
1409; 85.02857971
1408; 85.1488266
1407; 84.99918365
1406; 85.18697357
1405; 85.19250488
1404; 85.22705078
1403; 85.23127747
1402; 85.28262329
1401; 85.28350067
1400; 85.23046112
1399; 85.30252838
1398; 85.35771942
1397; 85.33290863
1396; 85.28886414
1395; 85.3768158
1394; 85.40307617
1393; 85.45912933
1392; 85.46611786
1391; 85.54078674
1390; 85.45454407
1389; 85.53762817
1388; 85.60176849
1387; 85.57761383
1386; 85.69424438
1385; 85.67279816
1384; 85.82170868
1383; 85.76501465
1382; 85.81236267
1381; 85.855896
1380; 85.80672455
1379; 85.89231873
1378; 85.94020844
1377; 86.04695129
1376; 86.02690887
1375; 86.03625488
1374; 86.12582397
1373; 86.16397095
1372; 86.32297516
1371; 86.30102539
1370; 86.32740021
1369; 86.38285065
1368; 86.35266876
1367; 86.50701904
1366; 86.51277924
1365; 86.55744171
1364; 86.56790161
1363; 86.62525177
1362; 86.57500458
1361; 86.69903564
1360; 86.77154541
1359; 86.85700226
1358; 86.80049896
1357; 86.83631134
1356; 86.91843414
1355; 87.03531647
1354; 87.01821899
1353; 86.97835541
1352; 87.20014954
1351; 87.20433807
1350; 87.22159576
1349; 87.16552734
1348; 87.35162354
1347; 87.36363983
1346; 87.34137726
1345; 87.43456268
1344; 87.42710114
1343; 87.39632416
1342; 87.44803619
1341; 87.56011963
1340; 87.50494385
1339; 87.57614136
1338; 87.58340454
1337; 87.55595398
1336; 87.60639954
1335; 87.61677551
1334; 87.74707031
1333; 87.63600922
1332; 87.72418213
1331; 87.64560699
1330; 87.72319794
1329; 87.67881775
1328; 87.73062897
1327; 87.62696075
1326; 87.80708313
1325; 87.76834869
1324; 87.69244385
1323; 87.78759766
1322; 87.7607193
1321; 87.75042725
1320; 87.76766968
1319; 87.8710556
1318; 87.79349518
1317; 87.83825684
1316; 87.89118195
1315; 87.83220673
1314; 87.88378143
1313; 87.73188019
1312; 87.74141693
1311; 87.79971313
1310; 87.86574554
1309; 87.78865051
1308; 87.81671143
1307; 87.76609039
1306; 87.79217529
1305; 87.8110199
1304; 87.83423615
1303; 87.8013916
1302; 87.81797791
1301; 87.84648132
1300; 87.73373413
1299; 87.87418365
1298; 87.7983017
1297; 87.73262024
1296; 87.69316864
1295; 87.66412354
1294; 87.73789978
1293; 87.69936371
1292; 87.71347046
1291; 87.65600586
1290; 87.68158722
1289; 87.65084839
1288; 87.67430115
1287; 87.65680695
1286; 87.66521454
1285; 87.74820709
1284; 87.64138794
1283; 87.5977478
1282; 87.54840851
1281; 87.57894897
1280; 87.61711884
1279; 87.61995697
1278; 87.54434967
1277; 87.59303284
1276; 87.49121094
1275; 87.51332855
1274; 87.46060181
1273; 87.4546814
1272; 87.4547348
1271; 87.51195526
1270; 87.57388306
1269; 87.48892212
1268; 87.40440369
1267; 87.47399902
1266; 87.32246399
1265; 87.49198914
1264; 87.46586609
1263; 87.39785767
1262; 87.29494476
1261; 87.38820648
1260; 87.34683228
1259; 87.33096313
1258; 87.29262543
1257; 87.43017578
1256; 87.26701355
1255; 87.29620361
1254; 87.2882843
1253; 87.36170197
1252; 87.16321564
1251; 87.27857971
1250; 87.2436676
1249; 87.35214233
1248; 87.14356232
1247; 87.15170288
1246; 87.16770172
1245; 87.2308197
1244; 87.19405365
1243; 87.15180206
1242; 87.21322632
1241; 87.14341736
1240; 87.16677856
1239; 87.05643463
1238; 87.0102005
1237; 87.09339142
1236; 87.01289368
1235; 86.94184875
1234; 86.97145844
1233; 86.88451385
1232; 86.92411041
1231; 87.00832367
1230; 86.83178711
1229; 86.87862396
1228; 86.82644653
1227; 86.7645874
1226; 86.76222229
1225; 86.72915649
1224; 86.67131805
1223; 86.62991333
1222; 86.65730286
1221; 86.52628326
1220; 86.39206696
1219; 86.64497375
1218; 86.36248016
1217; 86.44863892
1216; 86.35539246
1215; 86.21437073
1214; 86.32672119
1213; 86.31800842
1212; 86.2688446
1211; 86.19326782
1210; 86.1182785
1209; 86.15685272
1208; 86.10546112
1207; 85.98542786
1206; 85.95269775
1205; 85.88899994
1204; 85.9082489
1203; 85.91392517
1202; 85.78268433
